album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,energy,key,loudness,modality,energy,valence,speechiness,genre
3vKHBlcbdi4K4Cur0E6nUB,The-Belyayev-Project,image-data/classical/The-Belyayev-Project-Andrey-Baranov.jpg,Andrey-Baranov,6zVon0hgsADD8viVxVroiH,"Barcarolle-in-F-sharp-major,-Op.-44",10,False,0.255,0.064,6,-23.877,1,0.064,0.0679,0.0451,classical
0neqylYFL6s6Ikdf3UFmUo,As-I-Am,image-data/r-n-b/As-I-Am-Alicia-Keys.jpg,Alicia-Keys,0JEqGkvUiMTQmFY6sgL9kg,No-One,0,False,0.649,0.552,1,-5.419,0,0.552,0.158,0.0292,r-n-b
7fZKtzZAsfH0kzeTivu5TG,Slime-&-B,image-data/pop/Slime-&-B-Chris-Brown.jpg,Chris-Brown,1IIKrJVP1C9N7iPtG6eOsK,Go-Crazy,81,True,0.755,0.578,0,-8.932,0,0.578,0.581,0.145,pop
0bP4iNa6xwBAHOmojqDsAy,Good-Ones-Never-Last-(Deluxe-Edition),image-data/country/Good-Ones-Never-Last-(Deluxe-Edition)-Kolby-Cooper.jpg,Kolby-Cooper,4vvcGtmN9xgYa96teLUgFS,Tom-Petty,40,False,0.365,0.795,0,-4.706,1,0.795,0.53,0.0412,country
4k3rSZETqfdbmcx3oWR17E,Break-A-Sweat,image-data/edm/Break-A-Sweat-Sophie-Francis.jpg,Sophie-Francis,2WKHv9lUvKA3dEnJy0t9ie,Break-A-Sweat,55,False,0.818,0.899,9,-6.635,0,0.899,0.461,0.0575,edm
5eb0ZopKZ2ytua4fQiJD8S,Luna-(Alex-Martura-Remix),image-data/pop/Luna-(Alex-Martura-Remix)-Jassper.jpg,Jassper,70IIMYxTN9ZwtQMURX4mQQ,Luna---Alex-Martura-Remix,41,False,0.832,0.711,7,-4.48,1,0.711,0.368,0.198,pop
1fg9qsZPv8CfwwsM08stjk,With-a-Twist,image-data/jazz/With-a-Twist-Bria-Skonberg.jpg,Bria-Skonberg,202Ep1DlFXuCTSssanwLW2,Dance-Me-to-the-End-of-Love,48,False,0.324,0.132,4,-17.721,0,0.132,0.157,0.0333,jazz
6645HGh7ZOZSUTpqW9iYLR,AM,image-data/indie/AM-Arctic-Monkeys.jpg,Arctic-Monkeys,48q0vSHcJdhK3IiXH8C5WJ,Why'd-You-Only-Call-Me-When-You're-High?,63,False,0.691,0.631,2,-6.478,1,0.631,0.8,0.0368,indie
3OE8gkPLqI9zr3hlEz6ruQ,Tell-Em,image-data/hip-hop/Tell-Em-Cochise.jpg,Cochise,7nc7mlSdWYeFom84zZ8Wr8,Tell-Em,85,True,0.672,0.717,5,-7.476,1,0.717,0.473,0.226,hip-hop
0pvAq528cqZUS3HJFY7LoI,Greatest-Hits:-Schubert,image-data/classical/Greatest-Hits:-Schubert-Franz-Schubert.jpg,Franz-Schubert,6BdrHOEmokkSxTyxCojD6r,Serenade,55,False,0.105,0.0355,0,-25.317,1,0.0355,0.039,0.0393,classical
3uJGvLbYmaKmvv6NoSSBRw,Elixir,image-data/classical/Elixir-I-TRAVEL-LIGHT.jpg,I-TRAVEL-LIGHT,7DRMY6fqPohP2ZYWAc0api,Elixir,44,False,0.368,0.0477,3,-24.182,1,0.0477,0.16,0.052,classical
2eV6DIPDnGl1idcjww6xyX,This-Is-Acting-(Deluxe-Version),image-data/pop/This-Is-Acting-(Deluxe-Version)-Sia.jpg,Sia,7xHWNBFm6ObGEQPaUxHuKO,The-Greatest-(feat.-Kendrick-Lamar),71,False,0.668,0.725,1,-6.127,1,0.725,0.729,0.266,pop
2gdxuCtGTjEEa14AJ48FQr,New-Season,image-data/kpop/New-Season-Blase.jpg,Blase,3FQ1Vcm6IyTZVI8Qs0dm5p,New-Season-(Feat.-Khundi-Panda),10,False,0.806,0.885,6,-5.071,0,0.885,0.819,0.23,kpop
79cxLehm2WE9NMIRcJaqK9,L.D.-50,image-data/heavy-metal/L.D.-50-Mudvayne.jpg,Mudvayne,7vrLphPq4yjaX7jiDdd2Nc,Dig,63,False,0.623,0.983,11,-3.548,0,0.983,0.271,0.151,heavy-metal
5mbOLvo8EOsUyuKStqC0aY,Around-The-World-(feat.-NOUMENN),image-data/edm/Around-The-World-(feat.-NOUMENN)-KSHMR.jpg,KSHMR,273n4aGEPcL1HrcdhpGGul,Around-The-World-(feat.-NOUMENN),63,False,0.582,0.863,5,-4.067,1,0.863,0.333,0.0356,edm
1oUbWWZznKsQUYCYzDxX4J,"The-Best-of-Chess-Records-Original-Artist-Recordings-Of-Songs-In-The-Film-""Cadillac-Records""","image-data/blues/The-Best-of-Chess-Records-Original-Artist-Recordings-Of-Songs-In-The-Film-""Cadillac-Records""-Various-Artists.jpg",Various-Artists,60tMEXEQuA6FtAANzGW8Bp,Smokestack-Lightnin',0,False,0.666,0.624,9,-8.071,1,0.624,0.505,0.0396,blues
25TJxI6ZH6XjT8geRQAFz5,What-You-See-Ain't-Always-What-You-Get-(Deluxe-Edition),image-data/country/What-You-See-Ain't-Always-What-You-Get-(Deluxe-Edition)-Luke-Combs.jpg,Luke-Combs,6IBcOGPsniK3Pso1wHIhew,Forever-After-All,82,False,0.487,0.65,0,-5.195,1,0.65,0.456,0.0253,country
2bNjljctm6ynfp9Xzdy7RI,Getting-Ready...-(World),image-data/blues/Getting-Ready...-(World)-Freddie-King.jpg,Freddie-King,2wnjZXcAT3rCjjqxLeHjv7,Going-Down,59,False,0.565,0.526,0,-11.352,1,0.526,0.637,0.0365,blues
40hijmZJikULfcGPFREUiL,Mantis,image-data/heavy-metal/Mantis-Half-Me.jpg,Half-Me,6e125VWGkUz1Cv33qn76PN,Mantis,27,False,0.265,0.982,6,-6.028,1,0.982,0.161,0.231,heavy-metal
6JlCkqkqobGirPsaleJpFr,Dangerous:-The-Double-Album,image-data/country/Dangerous:-The-Double-Album-Morgan-Wallen.jpg,Morgan-Wallen,6RhqlFP8FOZLZ4GWqokALY,Me-On-Whiskey,63,False,0.57,0.657,11,-4.571,1,0.657,0.721,0.0262,country
4GQN4YJc8mwPgxUMqX80Be,The-Highway-Kind,image-data/country/The-Highway-Kind-Josh-Abbott-Band.jpg,Josh-Abbott-Band,0T5GECrQkO8Tdcl1fpBXyl,The-Highway-Kind,45,False,0.579,0.773,7,-4.317,1,0.773,0.59,0.0273,country
64nbgEEIcY4g1ElVLONJ0w,Man-On-The-Moon-III:-The-Chosen,image-data/hip-hop/Man-On-The-Moon-III:-The-Chosen-Kid-Cudi.jpg,Kid-Cudi,5CFJRZRq6sdKKtRwNPWbYv,Show-Out-(with-Skepta-&-Pop-Smoke),77,True,0.619,0.589,1,-6.531,1,0.589,0.158,0.124,hip-hop
12TLeKJv0q5fnF2obaf6Is,Liszt,image-data/classical/Liszt-Franz-Liszt.jpg,Franz-Liszt,3GecLjGMqzjmgkvy2v41Wf,"Ständchen-in-D-Minor-(After-Schubert),-S.-560",52,False,0.341,0.0142,2,-28.293,1,0.0142,0.0384,0.0388,classical
0BolFrIcCXXppUK50ETvgy,Beg-For-Mercy,image-data/r-n-b/Beg-For-Mercy-G-Unit.jpg,G-Unit,2hzKxuc2LwqMnkoVRMkV0B,Smile,62,True,0.779,0.51,8,-3.629,0,0.51,0.591,0.252,r-n-b
4QH7wEDzUSjk9qUxj5xGpr,Classic-Piano-Collection,image-data/classical/Classic-Piano-Collection-Danica-Binx.jpg,Danica-Binx,0eq9dxnxCDGgBRErdlQTBa,"Peer-Gynt-Suite-No.1,-Op.46:-I.-Morning-Mood",40,False,0.434,0.0502,4,-23.122,1,0.0502,0.0671,0.0422,classical
0R01el22kuoKDFM1pFs3He,Vivaldi:-The-Four-Seasons,image-data/classical/Vivaldi:-The-Four-Seasons-Antonio-Vivaldi.jpg,Antonio-Vivaldi,5m9wnjpx5EL2hqYe2saEen,"The-Four-Seasons,-Violin-Concerto-in-F-Minor,-Op.-8-No.-4,-RV-297-""Winter"":-II.-Largo",32,False,0.222,0.0634,10,-26.68,1,0.0634,0.124,0.0501,classical
2ExOcLFwyExzkXK0ea180I,The-Sinister-Urge,image-data/heavy-metal/The-Sinister-Urge-Rob-Zombie.jpg,Rob-Zombie,1BTpL8k7DytUPa2sNYs53P,Iron-Head,47,False,0.527,0.924,6,-4.503,1,0.924,0.324,0.0367,heavy-metal
69SRDDEgHQHaVzQz6EZ3k9,SEAGATE-(Yellow),image-data/kpop/SEAGATE-(Yellow)-Doha.jpg,Doha,7ctpzfKVZLfrEDWiJEVBdc,Baechigi-(Feat.-C.Swag),0,False,0.781,0.883,4,-3.712,0,0.883,0.605,0.207,kpop
6mUdeDZCsExyJLMdAfDuwh,Back-In-Black,image-data/heavy-metal/Back-In-Black-AC-DC.jpg,AC-DC,2SiXAy7TuUkycRVbbWDEpo,You-Shook-Me-All-Night-Long,80,False,0.532,0.767,7,-5.509,1,0.767,0.755,0.0574,heavy-metal
2LW3dID5UYg25gg9MzHEG8,Escape-EP,image-data/edm/Escape-EP-Eli-Brown.jpg,Eli-Brown,3zOj4iZqK4qU1OfcCGGk8i,Escape,52,False,0.585,0.879,6,-8.928,0,0.879,0.0454,0.0482,edm
3IAsCZVtqUYF9vjGRnfgoC,II.-Epilogue,image-data/classical/II.-Epilogue-Cinthya-Garcia.jpg,Cinthya-Garcia,7kTBJnwHZZpZFDvwTb2rrk,II.-Epilogue,30,False,0.528,0.0711,3,-28.683,1,0.0711,0.83,0.0572,classical
4Lp11oj4GJEz5j4bXEfdZk,Ambush,image-data/heavy-metal/Ambush-Tygers-Of-Pan-Tang.jpg,Tygers-Of-Pan-Tang,2BplVdP6wG9ZePdQW936OP,Keeping-Me-Alive,33,False,0.542,0.869,9,-5.444,0,0.869,0.173,0.0445,heavy-metal
6gQcDRZjg33OhWJ0XFLaxe,Falling-Down,image-data/pop/Falling-Down-Corey-Hales.jpg,Corey-Hales,6kUOzP26v6AhzYN5QKnyV7,Falling-Down,42,False,0.416,0.394,1,-9.751,1,0.394,0.537,0.0418,pop
7B1zROmTZS3MZ2QmtLyV6W,The-Church,image-data/edm/The-Church-Rampa.jpg,Rampa,7xzzBMB5gDlGFKMTUQvI5u,The-Church,51,False,0.607,0.935,5,-7.669,0,0.935,0.0387,0.0308,edm
4YEes0AZtUChqtLBwaQLzh,Heartless-(feat.-Morgan-Wallen),image-data/country/Heartless-(feat.-Morgan-Wallen)-Diplo.jpg,Diplo,0rFQ5cKYJ9WtHSKp9sxVYt,Heartless-(feat.-Morgan-Wallen),2,True,0.764,0.555,11,-6.414,1,0.555,0.255,0.0604,country
2KE8WCHtD8qnAxXeIzNEId,Celebrity-Skin,image-data/alternative/Celebrity-Skin-Hole.jpg,Hole,2V4Bc2I962j7acQj1N0PiQ,Celebrity-Skin,67,False,0.438,0.905,9,-6.161,1,0.905,0.723,0.0419,alternative
6MzrSTAQdDR92tHLLAhYp0,Based-on-a-True-Story...-(Deluxe-Edition),image-data/country/Based-on-a-True-Story...-(Deluxe-Edition)-Blake-Shelton.jpg,Blake-Shelton,39FwE8edwuyiaa4PrGBkP7,Boys-'Round-Here-(feat.-Pistol-Annies-&-Friends),68,False,0.611,0.688,2,-6.369,1,0.688,0.649,0.0529,country
2Ox1JXFE2AlbSvXn7zeWAy,City-Hot,image-data/hip-hop/City-Hot-Bizzy-Banks.jpg,Bizzy-Banks,0qN3ns5IJYujOPJ0H2se1L,City-Hot,48,True,0.779,0.755,11,-4.132,1,0.755,0.414,0.298,hip-hop
1AhcXFOhxnWriMEslx0LC2,Errbody,image-data/hip-hop/Errbody-Lil-Baby.jpg,Lil-Baby,6eVxH9Kyanzrw636zJRPcw,Errbody,70,True,0.887,0.606,2,-6.572,1,0.606,0.272,0.324,hip-hop
5t6KIM8JLS1NQ46PWPrPtR,Reinventing-The-Steel---20th-Anniversary-Deluxe-Edition-(Terry-Date-Mix),image-data/metal/Reinventing-The-Steel---20th-Anniversary-Deluxe-Edition-(Terry-Date-Mix)-Pantera.jpg,Pantera,2ZDpLMQHTZPEN05gQMPbDs,Revolution-Is-My-Name---2020-Terry-Date-Mix,37,True,0.197,0.987,5,-2.421,0,0.987,0.225,0.255,metal
2Ir1mtE8K61cCNY5WQyKGV,Camino-Palmero,image-data/alternative/Camino-Palmero-The-Calling.jpg,The-Calling,56jkl1o43ZuQ7zIrniUOJ6,Stigmatized,53,False,0.482,0.65,1,-5.309,1,0.65,0.265,0.03,alternative
6CraWS8hhQSbEwKi2NZdkD,From-the-album-'9',image-data/country/From-the-album-'9'-Jason-Aldean.jpg,Jason-Aldean,4w8UZeD3yRv64dLiGQUbar,We-Back,0,False,0.433,0.928,4,-5.117,0,0.928,0.552,0.0512,country
6KWsBlO7JuCY50F4StuSng,Jasper-County,image-data/country/Jasper-County-Trisha-Yearwood.jpg,Trisha-Yearwood,6qdKKHh8r7N8nRYih2g7Pm,Georgia-Rain,49,False,0.518,0.438,10,-5.716,1,0.438,0.144,0.0234,country
3qsB60Pmng0d7kg1hZHIzB,Couperin:-Les-Ombres-Errantes,image-data/classical/Couperin:-Les-Ombres-Errantes-François-Couperin.jpg,François-Couperin,5CBXjtjqToJ3sw0nCPdVDU,"Sœur-Monique:-18ème-ordre,-3ème-livre",43,False,0.354,0.0669,5,-26.154,1,0.0669,0.316,0.0395,classical
26smVmZQUOM49QtZ7W7vWt,Neighbors,"image-data/alternative/Neighbors-Now,-Now.jpg","Now,-Now",6Ub4dE4rNy8omCIDKomam6,Giants,24,False,0.403,0.805,2,-7.123,1,0.805,0.55,0.0347,alternative
2eUVitJdPxX3Sh0L8Y1ClY,"Amor,-Luz,-Gracias","image-data/classical/Amor,-Luz,-Gracias-Chiki-Serrano.jpg",Chiki-Serrano,0RMUVaPMXZsZtwPlgOIpyS,Vocalise,26,False,0.149,0.0595,4,-23.189,0,0.0595,0.0397,0.0422,classical
4oWz3E9jTrBe9sVkiX2sJ5,Come-Clean,image-data/alternative/Come-Clean-Puddle-Of-Mudd.jpg,Puddle-Of-Mudd,16DhvbuyvJob4Q9GHNYu2n,She-Hates-Me,71,True,0.58,0.748,4,-5.433,1,0.748,0.584,0.0323,alternative
4QH7wEDzUSjk9qUxj5xGpr,Classic-Piano-Collection,image-data/classical/Classic-Piano-Collection-Danica-Binx.jpg,Danica-Binx,7ml18jJ5MgtuKz13BzoxdG,"Piano-Sonata-No.12-in-F-major,-K.332-300k:-II.-Adagio",40,False,0.515,0.0579,10,-26.026,1,0.0579,0.33,0.0476,classical
5HmbBurWPTN7z44Q5H5N0T,OAR003,image-data/edm/OAR003-Oni-Ayhun.jpg,Oni-Ayhun,0t5Rr3zaALBh7yI2kGhYyl,OAR003-B---Original-Mix,35,False,0.693,0.712,11,-12.189,1,0.712,0.83,0.0624,edm
0Ug5scDXUIgGN8yanDBLQw,Day-&-Age-(Bonus-Tracks),image-data/alternative/Day-&-Age-(Bonus-Tracks)-The-Killers.jpg,The-Killers,1sTsuZTdANkiFd7T34H3nb,Human,74,False,0.557,0.8,10,-8.477,1,0.8,0.582,0.0601,alternative
68JMNFwtqRgtdY4ufFG8EE,La-Luz,image-data/latin/La-Luz-Sech.jpg,Sech,5zj8WNkBrEzlI5FKeYV4ol,La-Luz,72,False,0.665,0.697,9,-4.819,0,0.697,0.556,0.154,latin
6VcCunBnnw4BVkCit5rk7d,Diamonds-in-the-Rough,image-data/heavy-metal/Diamonds-in-the-Rough-Avenged-Sevenfold.jpg,Avenged-Sevenfold,1Qu5IinXahISGC2LglQIuX,Walk,43,False,0.392,0.894,2,-7.491,1,0.894,0.641,0.0513,heavy-metal
5SGkWkCxDBxdiMZZ92ToFn,One-Heart-To-Another,image-data/country/One-Heart-To-Another-Maddie-&-Tae.jpg,Maddie-&-Tae,24nNRmBLHHeGfLS609C0z7,Die-From-A-Broken-Heart,44,False,0.6,0.518,4,-6.662,1,0.518,0.474,0.0358,country
1xRcR4iSouBrfVhuqFkPAJ,SOUTHSIDE,image-data/country/SOUTHSIDE-Sam-Hunt.jpg,Sam-Hunt,10xuH52YSXHWFwCaF1fsDd,Hard-To-Forget,70,False,0.689,0.689,4,-5.517,1,0.689,0.664,0.045,country
265OEkRcX40ppxgHGuu4cI,He-Got-Game-(Soundtrack),image-data/hip-hop/He-Got-Game-(Soundtrack)-Public-Enemy.jpg,Public-Enemy,7aRGb3vZGMLNpK2PEdUjdA,He-Got-Game,59,True,0.825,0.639,4,-6.607,1,0.639,0.866,0.185,hip-hop
2wIIIZwinQQ2ieKTL3iqjs,Long-Shots,image-data/country/Long-Shots-Tim-Montana.jpg,Tim-Montana,4kF10H0XYYIIk59fZyhfgU,Bar-Band,36,False,0.671,0.785,7,-4.988,1,0.785,0.634,0.0291,country
5F217Hk27hn2M97Akn3GE3,Roamin',image-data/jazz/Roamin'-Danny-Keane.jpg,Danny-Keane,2aBsjssbSIoPPNxLTwKxWs,Roamin',24,False,0.616,0.613,1,-12.58,1,0.613,0.265,0.0535,jazz
3eZd2XbhLyPcgbgcsLTZh3,All-the-Right-Reasons,image-data/alternative/All-the-Right-Reasons-Nickelback.jpg,Nickelback,3hb2ScEVkGchcAQqrPLP0R,Photograph,68,False,0.515,0.876,8,-3.756,1,0.876,0.385,0.0292,alternative
6Cyaqqy2rSqwyJYN1sZAv3,Donde-Quiera-Que-Estes,image-data/latin/Donde-Quiera-Que-Estes-Barrio-Boyzz.jpg,Barrio-Boyzz,2NVcJgPcBsY2jQczl9y74L,Cerca-De-Ti,39,False,0.59,0.849,8,-6.428,1,0.849,0.726,0.0374,latin
4p7YUpyEWoFheYconnjTqh,Suavemente...Los-Exitos,image-data/latin/Suavemente...Los-Exitos-Elvis-Crespo.jpg,Elvis-Crespo,1YwPNemawMgGe6sF4U0FTE,Suavemente,66,False,0.809,0.883,8,-2.965,1,0.883,0.918,0.0689,latin
5uMLCobPh02IG3fyH0Dzec,The-Road-And-The-Radio,image-data/country/The-Road-And-The-Radio-Kenny-Chesney.jpg,Kenny-Chesney,0UgHkodbptL6XQBfT5HOK1,You-Save-Me,52,False,0.509,0.547,0,-6.132,1,0.547,0.282,0.0299,country
5wQ5wKjbpHrjAITDl3LIVA,Shed-My-Skin,image-data/rock/Shed-My-Skin-Within-Temptation.jpg,Within-Temptation,0lx2eqqsCRaTHlUU0PPZ5O,Shed-My-Skin,62,False,0.476,0.941,4,-3.488,0,0.941,0.222,0.0697,rock
4YQgd13gbtU92RlM3FOEn1,Sunday-Morning-Cereal,image-data/alternative/Sunday-Morning-Cereal-Alfie-Templeman.jpg,Alfie-Templeman,22W4eNzgioQ4Tkz8B3v17a,Stop-Thinking-(About-Me),55,False,0.626,0.725,11,-7.782,0,0.725,0.633,0.177,alternative
3nmLPoLaRsN7cj9XkkDq2r,John-Coltrane-&-Johnny-Hartman,image-data/jazz/John-Coltrane-&-Johnny-Hartman-John-Coltrane.jpg,John-Coltrane,36rCZ6tC7PbfxfvcrcfsR3,They-Say-It's-Wonderful,13,False,0.404,0.108,3,-17.931,1,0.108,0.153,0.0325,jazz
4JkhbszKz4yIuLv6AC7693,make-it-up,image-data/hip-hop/make-it-up-Koi.jpg,Koi,6OtaNVYVKqO09YJpxxtuJU,make-it-up,44,True,0.875,0.313,9,-10.806,1,0.313,0.4,0.0905,hip-hop
6GIxDPug9pQL5igCSoVfe7,Life,image-data/hip-hop/Life-Lute.jpg,Lute,0EGCIajWTckUIeIaZSq8x9,Life,49,True,0.501,0.666,6,-4.118,0,0.666,0.599,0.233,hip-hop
2p1ShoYCCYtOfyDXRS97Gn,Feels-Right,image-data/indie/Feels-Right-Biig-Piig.jpg,Biig-Piig,0BWBqb5XxraObLopqskk6D,Feels-Right,64,False,0.811,0.452,7,-8.676,1,0.452,0.556,0.115,indie
59Tni3gA1OczshFWTMxmbo,Finding-Beauty-In-Negative-Spaces-(Bonus-Track-Version),image-data/heavy-metal/Finding-Beauty-In-Negative-Spaces-(Bonus-Track-Version)-Seether.jpg,Seether,4eAwB5pnKFTmsgc3zWoYO0,Fake-It,74,True,0.611,0.95,8,-3.509,1,0.95,0.607,0.0518,heavy-metal
4jDlifFGsIq4Am1bSbCXVH,The-Latin-World-Of-Tito-Puente,image-data/latin/The-Latin-World-Of-Tito-Puente-Tito-Puente.jpg,Tito-Puente,2VU6lR5PVmUTXSca3pYI68,Oye-Cómo-Va,33,False,0.693,0.577,7,-6.657,1,0.577,0.87,0.0407,latin
2lSbKwjvWR0CCut6hPJQET,Threat-(Remix),image-data/rock/Threat-(Remix)-Zero-Theorem.jpg,Zero-Theorem,0S2QJ03aWg1CGjmerpCbTY,Threat---Remix,38,True,0.405,0.968,4,-3.42,0,0.968,0.342,0.0876,rock
6HIjbihcqj8kPAJOzTugiO,Summer-Queen,image-data/kpop/Summer-Queen-Brave-Girls.jpg,Brave-Girls,3OdL1GbZe8oCzlNTcDfxfZ,Chi-Mat-Ba-Ram,51,False,0.644,0.887,7,-1.687,1,0.887,0.816,0.0318,kpop
4LGYBcRsteiXjcPD4QQvxv,BORDER-:-CARNIVAL,image-data/kpop/BORDER-:-CARNIVAL-ENHYPEN.jpg,ENHYPEN,1wcr8DjnN59Awev8nnKpQ4,Drunk-Dazed,80,False,0.599,0.869,5,-5.174,0,0.869,0.453,0.0618,kpop
7swo0lVREzeFmLpCTKAkzs,WHOLE-LOTTA-MONEY-(feat.-Nicki-Minaj)-[Remix],image-data/hip-hop/WHOLE-LOTTA-MONEY-(feat.-Nicki-Minaj)-[Remix]-BIA.jpg,BIA,67G6iaOw8DZqp1z8STR89R,WHOLE-LOTTA-MONEY-(feat.-Nicki-Minaj)---Remix,71,True,0.893,0.463,1,-5.301,1,0.463,0.591,0.36,hip-hop
731OW49heGHCMrMOREHYlY,Soul-Station,image-data/jazz/Soul-Station-Hank-Mobley.jpg,Hank-Mobley,10kVwPSRjUYja0EtdqmXHe,Dig-Dis---Remastered-1999-Rudy-Van-Gelder-Edition,49,False,0.599,0.444,5,-8.648,0,0.444,0.508,0.044,jazz
0xuuAAiiNHuLd3QUstmwMQ,Anything-She-Says,image-data/country/Anything-She-Says-Mitchell-Tenpenny.jpg,Mitchell-Tenpenny,6LQxv30jh0lCISHsPYwqoy,Anything-She-Says,66,False,0.612,0.621,7,-5.657,1,0.621,0.883,0.0734,country
5r4qa5AIQUVypFRXQzjaiu,Chaos-A.D.,image-data/heavy-metal/Chaos-A.D.-Sepultura.jpg,Sepultura,0QRxtcxL31dRAeiUUuENPu,Territory,54,False,0.332,0.946,2,-6.233,1,0.946,0.303,0.127,heavy-metal
6IvosVciDOQ9NAPaKwhtLY,The-Sickness,image-data/metal/The-Sickness-Disturbed.jpg,Disturbed,40rvBMQizxkIqnjPdEWY1v,Down-with-the-Sickness,75,True,0.695,0.876,3,-4.262,0,0.876,0.941,0.0553,metal
3hoxbsV14Nlk04qStOEyBV,"Boom-Boom,-The-Best-Of-John-Lee-Hooker","image-data/blues/Boom-Boom,-The-Best-Of-John-Lee-Hooker-John-Lee-Hooker.jpg",John-Lee-Hooker,1SGzmVX88hFg6rATknweCO,Boom-Boom,0,False,0.34,0.608,10,-12.598,1,0.608,0.834,0.0431,blues
5Vw736E5xvnzP9NfVIWLu5,India,image-data/jazz/India-Jackson-Mathod.jpg,Jackson-Mathod,3v9EdwOJoKeMQsqiQpb8pH,India,34,False,0.335,0.876,0,-10.422,0,0.876,0.309,0.104,jazz
5D9kFBMbPX4zZFZhGMk2rg,Piano-Soundtrack,image-data/classical/Piano-Soundtrack-Maximilian-Oberroither.jpg,Maximilian-Oberroither,59d6uevB0QGLjUilTex8Qn,La-Valse-d'Amélie,50,False,0.243,0.0848,0,-19.873,1,0.0848,0.0826,0.04,classical
5XPdkIryKSpTKW21HUtvV0,Me-And-My-Gang,image-data/country/Me-And-My-Gang-Rascal-Flatts.jpg,Rascal-Flatts,6Gfmj0HbpvxTdW0sdlzTDU,My-Wish,66,False,0.548,0.769,4,-4.853,1,0.769,0.388,0.0312,country
0S1UncFoVie2V0HKsf0G1u,Pretty-Heart,image-data/country/Pretty-Heart-Parker-McCollum.jpg,Parker-McCollum,6vC90OOjZR165Hw8CpsqEm,Pretty-Heart,72,False,0.562,0.683,7,-4.427,1,0.683,0.385,0.0296,country
4Y8UvKWlmb5gfvic5WzENa,24-7,image-data/jazz/24-7-Nubiyan-Twist.jpg,Nubiyan-Twist,7F10hYiETMaHll3frl1lJG,24-7,21,False,0.512,0.739,9,-7.933,1,0.739,0.446,0.0709,jazz
4symFkdIp5MM4yxpQITTMb,Through-The-Storm,image-data/edm/Through-The-Storm-Don-Diablo.jpg,Don-Diablo,3CbqAQnT7oU23IvtcHO0k1,Through-The-Storm,60,False,0.698,0.69,2,-6.397,0,0.69,0.39,0.316,edm
5QehVVf9rIVoiS12V9DPMq,Brooklyn-Sessions-8,image-data/classical/Brooklyn-Sessions-8-Brooklyn-Duo.jpg,Brooklyn-Duo,6aAUh4yRmlLdxZN7c1tFeM,"Amélie-Theme-(Comptine-D'un-Autre-Été,-L'Après-Midi)",48,False,0.259,0.178,2,-14.47,1,0.178,0.126,0.0354,classical
2JdjS6jjOml7nt7Yjo0nnh,A-Girl-Like-Me,image-data/r-n-b/A-Girl-Like-Me-Rihanna.jpg,Rihanna,0EIsxWGPSte4cAHZw5aXr4,We-Ride,61,False,0.394,0.744,5,-5.465,0,0.744,0.772,0.276,r-n-b
2BmMaSxBG71CsKsKqXtiBY,Exquisite,image-data/classical/Exquisite-Paris-Faith-Winter.jpg,Paris-Faith-Winter,6ut5VLEGOgThwuALNtxOQK,"Ave-Maria,-D.-839",24,False,0.28,0.0731,10,-18.996,1,0.0731,0.095,0.0343,classical
0VV963BfZvQmjzZ14ai7Gu,Oh-The-Places-You’ll-Go,image-data/hip-hop/Oh-The-Places-You’ll-Go-Iamdoechii.jpg,Iamdoechii,1j3SdMJfeRJXycCp50boYE,Yucky-Blucky-Fruitcake,73,True,0.597,0.617,8,-7.482,0,0.617,0.889,0.282,hip-hop
0EJRlYjvVcym9K4wrww9vB,"Narcos,-Vol.-2-(More-Music-from-the-Netflix-Original-Series)","image-data/latin/Narcos,-Vol.-2-(More-Music-from-the-Netflix-Original-Series)-Various-Artists.jpg",Various-Artists,5N8HRh3pKXakJrdxQKMi1j,El-Preso,51,False,0.62,0.766,5,-5.409,0,0.766,0.815,0.0376,latin
3J6p4WI9VMROlrs3ozIJ9N,Myths-Of-The-Near-Future-(New-Edition),image-data/rock/Myths-Of-The-Near-Future-(New-Edition)-Klaxons.jpg,Klaxons,3aFSo24NwIQHeO3aJdyJb9,Golden-Skans,0,False,0.451,0.852,2,-3.409,0,0.852,0.601,0.0418,rock
5K7VYgm2UUdIdis8H3zMhA,Lateness-of-Dancers,image-data/blues/Lateness-of-Dancers-Hiss-Golden-Messenger.jpg,Hiss-Golden-Messenger,0fXMFBprRtdpOhA8fIcxPs,I’m-a-Raven-(Shake-Children),17,False,0.502,0.504,1,-7.497,1,0.504,0.866,0.0275,blues
1yGFyTpml5nZFJ692JMOrN,Speak-Low,image-data/jazz/Speak-Low-The-Jazz-Cultivators.jpg,The-Jazz-Cultivators,4qY2rgB6SJM9F1RPaLeGcz,Speak-Low,48,False,0.474,0.222,5,-18.985,1,0.222,0.464,0.0388,jazz
6Af35YWo27RaZdOhU3gZ7b,Gimme-a-Minute,image-data/alternative/Gimme-a-Minute-PVRIS.jpg,PVRIS,6dYiwoRJ5Ce27phy4H2bGT,Gimme-a-Minute,38,False,0.656,0.697,9,-6.462,0,0.697,0.187,0.054,alternative
