album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,energy,key,loudness,modality,energy,valence,speechiness,genre,dominant-h,dominant-s,dominant-v
1X2XBndYJpWTkRbTRXYe83,Redd,image-data/kpop/Redd-Whee-In.jpg,Whee-In,7oIwBVlvvsU3qbJqLD7zvE,water-color,47,False,0.742,0.621,0,-3.484,0,0.621,0.74,0.0595,kpop,98.41908013657361,112.33420365535248,212.22900180759189
4Bjo5Cl1SoA8gOFghSPiAE,Don't-Condone,image-data/hip-hop/Don't-Condone-Symba.jpg,Symba,5cUFVcxMzMtN7BMPNDiUcw,Don't-Condone,46,True,0.551,0.842,0,-4.948,1,0.842,0.3,0.43,hip-hop,2.2102062243705305,2.1994096555003075,2.2108797717862885
2t3gB6LhQPgHtjmnrHjJlv,Sun-For-Someone,image-data/jazz/Sun-For-Someone-Oscar-Jerome.jpg,Oscar-Jerome,60HfXo3uboJTV7lry4YKWs,Sun-For-Someone---Edit,46,False,0.764,0.664,0,-9.421,1,0.664,0.715,0.116,jazz,1.0248230984505469,1.0191804509567461,5.146663329617077
5NDQYTuvzvCRrKZhXWtUV8,The-Greatest-Mellow-Blues,image-data/blues/The-Greatest-Mellow-Blues-Various-Artists.jpg,Various-Artists,4XRoSCPeQiFa7Rpscsntlv,Vietcong-Blues,0,False,0.628,0.302,9,-14.344,1,0.302,0.336,0.102,blues,116.06988815289391,28.71236833532414,63.09666630470193
7kW0cpKgSVsEqcc8xgbSb0,Vulgar-Display-of-Power,image-data/heavy-metal/Vulgar-Display-of-Power-Pantera.jpg,Pantera,7fcfNW0XxTWlwVlftzfDOR,Walk,73,True,0.43,0.704,1,-8.008,0,0.704,0.703,0.0804,heavy-metal,24.186882453151618,27.11274843838728,37.522827938671206
2lATw9ZAVp7ILQcOKPCPqp,Love-Yourself-結-'Answer',image-data/kpop/Love-Yourself-結-'Answer'-BTS.jpg,BTS,3p6hnejEQYXkiTO1lAzVc0,Euphoria,79,False,0.637,0.799,2,-4.519,1,0.799,0.562,0.0338,kpop,213.50016185303744,179.933927993382,208.66014458871345
6fxDWG6bxcEAGhLnHjvMIf,"6-Chorale-Preludes,-BV-B-50-Herzlich-tut-mich-verlangen,-Op.-122-10","image-data/classical/6-Chorale-Preludes,-BV-B-50-Herzlich-tut-mich-verlangen,-Op.-122-10-Johannes-Brahms.jpg",Johannes-Brahms,7M94BkzJqwAN3PLj5cdNEx,"Herzlich-tut-mich-verlangen,-Op.-122-10",0,False,0.12,0.00488,9,-39.58,0,0.00488,0.195,0.0387,classical,214.9446289344499,224.88134084127444,243.6357926653191
0vNBQof86Lv5gLuf26ML7o,Kill-'Em-All-(Remastered),image-data/heavy-metal/Kill-'Em-All-(Remastered)-Metallica.jpg,Metallica,4YPgTCGJWAlHQ5g6eWoM8r,The-Four-Horsemen-(Remastered),54,False,0.222,0.938,0,-6.91,1,0.938,0.329,0.375,heavy-metal,8.772580344377445,7.862249020948589,18.30493566233605
1p2OBhqq0d1N8awjHV9xA3,Querencia,image-data/kpop/Querencia-CHUNG-HA.jpg,CHUNG-HA,7wDVvxMUdW5MtJUqFtuXUz,Bicycle,67,False,0.625,0.903,4,-2.519,1,0.903,0.825,0.0594,kpop,184.58745693131002,176.624074481343,156.88186349974342
3wjYTOt0x1gLUtVPtr2lMQ,Cryptic-Speech-EP,image-data/edm/Cryptic-Speech-EP-UMEK.jpg,UMEK,5tzcReCKuj6qYbQQVS0ehG,Cryptic-Speech---Original-Mix,58,False,0.741,0.948,2,-4.822,1,0.948,0.177,0.0439,edm,153.46695034437994,108.05845443727236,84.66777252893873
65QFxYBGGQGGvAcW0YNMXa,All-Out-Life,image-data/heavy-metal/All-Out-Life-Slipknot.jpg,Slipknot,6vAQtUlYrzolE6SS9QCTs5,All-Out-Life,66,True,0.499,0.97,0,-2.838,1,0.97,0.0506,0.116,heavy-metal,1.0705995129281263,1.067386911238927,3.9575625680087114
6KOqhvDPcG9HKntCfiWesH,El-Amor-De-Mi-Tierra,image-data/latin/El-Amor-De-Mi-Tierra-Carlos-Vives.jpg,Carlos-Vives,1lcaG7worZLgdGuniOfGje,Fruta-Fresca,62,False,0.515,0.878,9,-8.846,0,0.878,0.732,0.149,latin,217.67005834305718,228.53372228704785,227.49745624270713
3vKHBlcbdi4K4Cur0E6nUB,The-Belyayev-Project,image-data/classical/The-Belyayev-Project-Andrey-Baranov.jpg,Andrey-Baranov,6zVon0hgsADD8viVxVroiH,"Barcarolle-in-F-sharp-major,-Op.-44",10,False,0.255,0.064,6,-23.877,1,0.064,0.0679,0.0451,classical,248.88380434782607,249.78048913043477,252.30198369565218
7fZKtzZAsfH0kzeTivu5TG,Slime-&-B,image-data/pop/Slime-&-B-Chris-Brown.jpg,Chris-Brown,1IIKrJVP1C9N7iPtG6eOsK,Go-Crazy,81,True,0.755,0.578,0,-8.932,0,0.578,0.581,0.145,pop,251.51038717093274,252.30668087134487,252.74860523143346
0bP4iNa6xwBAHOmojqDsAy,Good-Ones-Never-Last-(Deluxe-Edition),image-data/country/Good-Ones-Never-Last-(Deluxe-Edition)-Kolby-Cooper.jpg,Kolby-Cooper,4vvcGtmN9xgYa96teLUgFS,Tom-Petty,40,False,0.365,0.795,0,-4.706,1,0.795,0.53,0.0412,country,47.84061215814085,42.04781068442681,40.40447782343772
4k3rSZETqfdbmcx3oWR17E,Break-A-Sweat,image-data/edm/Break-A-Sweat-Sophie-Francis.jpg,Sophie-Francis,2WKHv9lUvKA3dEnJy0t9ie,Break-A-Sweat,55,False,0.818,0.899,9,-6.635,0,0.899,0.461,0.0575,edm,154.55962651727359,210.75114845938376,197.93598506069094
5eb0ZopKZ2ytua4fQiJD8S,Luna-(Alex-Martura-Remix),image-data/pop/Luna-(Alex-Martura-Remix)-Jassper.jpg,Jassper,70IIMYxTN9ZwtQMURX4mQQ,Luna---Alex-Martura-Remix,41,False,0.832,0.711,7,-4.48,1,0.711,0.368,0.198,pop,234.1233206336475,192.83563932892187,164.59381057415948
1fg9qsZPv8CfwwsM08stjk,With-a-Twist,image-data/jazz/With-a-Twist-Bria-Skonberg.jpg,Bria-Skonberg,202Ep1DlFXuCTSssanwLW2,Dance-Me-to-the-End-of-Love,48,False,0.324,0.132,4,-17.721,0,0.132,0.157,0.0333,jazz,41.51052095985294,36.56294521222467,207.426254800906
6645HGh7ZOZSUTpqW9iYLR,AM,image-data/indie/AM-Arctic-Monkeys.jpg,Arctic-Monkeys,48q0vSHcJdhK3IiXH8C5WJ,Why'd-You-Only-Call-Me-When-You're-High?,63,False,0.691,0.631,2,-6.478,1,0.631,0.8,0.0368,indie,25.26981605779577,24.159228706597666,20.491212788850746
3OE8gkPLqI9zr3hlEz6ruQ,Tell-Em,image-data/hip-hop/Tell-Em-Cochise.jpg,Cochise,7nc7mlSdWYeFom84zZ8Wr8,Tell-Em,85,True,0.672,0.717,5,-7.476,1,0.717,0.473,0.226,hip-hop,45.709333257057864,32.87583307113641,35.07179428506049
0pvAq528cqZUS3HJFY7LoI,Greatest-Hits:-Schubert,image-data/classical/Greatest-Hits:-Schubert-Franz-Schubert.jpg,Franz-Schubert,6BdrHOEmokkSxTyxCojD6r,Serenade,55,False,0.105,0.0355,0,-25.317,1,0.0355,0.039,0.0393,classical,243.80460593973012,241.70419770014647,242.2320421328181
3uJGvLbYmaKmvv6NoSSBRw,Elixir,image-data/classical/Elixir-I-TRAVEL-LIGHT.jpg,I-TRAVEL-LIGHT,7DRMY6fqPohP2ZYWAc0api,Elixir,44,False,0.368,0.0477,3,-24.182,1,0.0477,0.16,0.052,classical,188.01882638730737,191.75449783648372,195.64309572610642
2eV6DIPDnGl1idcjww6xyX,This-Is-Acting-(Deluxe-Version),image-data/pop/This-Is-Acting-(Deluxe-Version)-Sia.jpg,Sia,7xHWNBFm6ObGEQPaUxHuKO,The-Greatest-(feat.-Kendrick-Lamar),71,False,0.668,0.725,1,-6.127,1,0.725,0.729,0.266,pop,122.7511998330667,138.3731654726299,150.8587326980594
79cxLehm2WE9NMIRcJaqK9,L.D.-50,image-data/heavy-metal/L.D.-50-Mudvayne.jpg,Mudvayne,7vrLphPq4yjaX7jiDdd2Nc,Dig,63,False,0.623,0.983,11,-3.548,0,0.983,0.271,0.151,heavy-metal,231.58964143426294,235.28706711615078,231.81513944223107
5mbOLvo8EOsUyuKStqC0aY,Around-The-World-(feat.-NOUMENN),image-data/edm/Around-The-World-(feat.-NOUMENN)-KSHMR.jpg,KSHMR,273n4aGEPcL1HrcdhpGGul,Around-The-World-(feat.-NOUMENN),63,False,0.582,0.863,5,-4.067,1,0.863,0.333,0.0356,edm,181.22882781828378,187.5059356889138,190.6040848756777
1oUbWWZznKsQUYCYzDxX4J,"The-Best-of-Chess-Records-Original-Artist-Recordings-Of-Songs-In-The-Film-""Cadillac-Records""","image-data/blues/The-Best-of-Chess-Records-Original-Artist-Recordings-Of-Songs-In-The-Film-""Cadillac-Records""-Various-Artists.jpg",Various-Artists,60tMEXEQuA6FtAANzGW8Bp,Smokestack-Lightnin',0,False,0.666,0.624,9,-8.071,1,0.624,0.505,0.0396,blues,144.85877068039883,204.12979803513386,230.6299258609985
25TJxI6ZH6XjT8geRQAFz5,What-You-See-Ain't-Always-What-You-Get-(Deluxe-Edition),image-data/country/What-You-See-Ain't-Always-What-You-Get-(Deluxe-Edition)-Luke-Combs.jpg,Luke-Combs,6IBcOGPsniK3Pso1wHIhew,Forever-After-All,82,False,0.487,0.65,0,-5.195,1,0.65,0.456,0.0253,country,136.34622543502726,135.129317807982,125.76129772314086
2bNjljctm6ynfp9Xzdy7RI,Getting-Ready...-(World),image-data/blues/Getting-Ready...-(World)-Freddie-King.jpg,Freddie-King,2wnjZXcAT3rCjjqxLeHjv7,Going-Down,59,False,0.565,0.526,0,-11.352,1,0.526,0.637,0.0365,blues,218.28144139995396,234.51625604420906,238.3232558139535
40hijmZJikULfcGPFREUiL,Mantis,image-data/heavy-metal/Mantis-Half-Me.jpg,Half-Me,6e125VWGkUz1Cv33qn76PN,Mantis,27,False,0.265,0.982,6,-6.028,1,0.982,0.161,0.231,heavy-metal,18.836184615384614,19.009916483516484,19.32784175824176
6JlCkqkqobGirPsaleJpFr,Dangerous:-The-Double-Album,image-data/country/Dangerous:-The-Double-Album-Morgan-Wallen.jpg,Morgan-Wallen,6RhqlFP8FOZLZ4GWqokALY,Me-On-Whiskey,63,False,0.57,0.657,11,-4.571,1,0.657,0.721,0.0262,country,42.302577639751554,36.50378881987578,21.213540372670806
4GQN4YJc8mwPgxUMqX80Be,The-Highway-Kind,image-data/country/The-Highway-Kind-Josh-Abbott-Band.jpg,Josh-Abbott-Band,0T5GECrQkO8Tdcl1fpBXyl,The-Highway-Kind,45,False,0.579,0.773,7,-4.317,1,0.773,0.59,0.0273,country,43.83559451981733,43.74355811860396,64.37287909596986
64nbgEEIcY4g1ElVLONJ0w,Man-On-The-Moon-III:-The-Chosen,image-data/hip-hop/Man-On-The-Moon-III:-The-Chosen-Kid-Cudi.jpg,Kid-Cudi,5CFJRZRq6sdKKtRwNPWbYv,Show-Out-(with-Skepta-&-Pop-Smoke),77,True,0.619,0.589,1,-6.531,1,0.589,0.158,0.124,hip-hop,89.62162979605945,37.515252333218115,54.63329588662289
12TLeKJv0q5fnF2obaf6Is,Liszt,image-data/classical/Liszt-Franz-Liszt.jpg,Franz-Liszt,3GecLjGMqzjmgkvy2v41Wf,"Ständchen-in-D-Minor-(After-Schubert),-S.-560",52,False,0.341,0.0142,2,-28.293,1,0.0142,0.0384,0.0388,classical,215.77238619309657,217.79783224945805,218.23278305819576
0BolFrIcCXXppUK50ETvgy,Beg-For-Mercy,image-data/r-n-b/Beg-For-Mercy-G-Unit.jpg,G-Unit,2hzKxuc2LwqMnkoVRMkV0B,Smile,62,True,0.779,0.51,8,-3.629,0,0.51,0.591,0.252,r-n-b,25.93830685203575,26.94578574975174,33.581274826216486
4QH7wEDzUSjk9qUxj5xGpr,Classic-Piano-Collection,image-data/classical/Classic-Piano-Collection-Danica-Binx.jpg,Danica-Binx,0eq9dxnxCDGgBRErdlQTBa,"Peer-Gynt-Suite-No.1,-Op.46:-I.-Morning-Mood",40,False,0.434,0.0502,4,-23.122,1,0.0502,0.0671,0.0422,classical,203.41015059368664,220.32150786755477,223.44077613669273
0R01el22kuoKDFM1pFs3He,Vivaldi:-The-Four-Seasons,image-data/classical/Vivaldi:-The-Four-Seasons-Antonio-Vivaldi.jpg,Antonio-Vivaldi,5m9wnjpx5EL2hqYe2saEen,"The-Four-Seasons,-Violin-Concerto-in-F-Minor,-Op.-8-No.-4,-RV-297-""Winter"":-II.-Largo",32,False,0.222,0.0634,10,-26.68,1,0.0634,0.124,0.0501,classical,107.21551012479969,155.4090710435585,150.4282523187491
2ExOcLFwyExzkXK0ea180I,The-Sinister-Urge,image-data/heavy-metal/The-Sinister-Urge-Rob-Zombie.jpg,Rob-Zombie,1BTpL8k7DytUPa2sNYs53P,Iron-Head,47,False,0.527,0.924,6,-4.503,1,0.924,0.324,0.0367,heavy-metal,19.64732088738029,29.025912231785668,8.164929082313009
6mUdeDZCsExyJLMdAfDuwh,Back-In-Black,image-data/heavy-metal/Back-In-Black-AC-DC.jpg,AC-DC,2SiXAy7TuUkycRVbbWDEpo,You-Shook-Me-All-Night-Long,80,False,0.532,0.767,7,-5.509,1,0.767,0.755,0.0574,heavy-metal,20.85508169570341,16.88572156575469,15.887345924769882
2LW3dID5UYg25gg9MzHEG8,Escape-EP,image-data/edm/Escape-EP-Eli-Brown.jpg,Eli-Brown,3zOj4iZqK4qU1OfcCGGk8i,Escape,52,False,0.585,0.879,6,-8.928,0,0.879,0.0454,0.0482,edm,19.303183409286042,14.172841952314904,15.232844594148332
3IAsCZVtqUYF9vjGRnfgoC,II.-Epilogue,image-data/classical/II.-Epilogue-Cinthya-Garcia.jpg,Cinthya-Garcia,7kTBJnwHZZpZFDvwTb2rrk,II.-Epilogue,30,False,0.528,0.0711,3,-28.683,1,0.0711,0.83,0.0572,classical,244.04458767078725,248.69998373454783,249.65137036434612
6gQcDRZjg33OhWJ0XFLaxe,Falling-Down,image-data/pop/Falling-Down-Corey-Hales.jpg,Corey-Hales,6kUOzP26v6AhzYN5QKnyV7,Falling-Down,42,False,0.416,0.394,1,-9.751,1,0.394,0.537,0.0418,pop,253.39172597169,253.63064049425196,253.48021428012825
7B1zROmTZS3MZ2QmtLyV6W,The-Church,image-data/edm/The-Church-Rampa.jpg,Rampa,7xzzBMB5gDlGFKMTUQvI5u,The-Church,51,False,0.607,0.935,5,-7.669,0,0.935,0.0387,0.0308,edm,249.40676567656766,60.046601882410464,60.11740618506295
4YEes0AZtUChqtLBwaQLzh,Heartless-(feat.-Morgan-Wallen),image-data/country/Heartless-(feat.-Morgan-Wallen)-Diplo.jpg,Diplo,0rFQ5cKYJ9WtHSKp9sxVYt,Heartless-(feat.-Morgan-Wallen),2,True,0.764,0.555,11,-6.414,1,0.555,0.255,0.0604,country,4.009964712120382,2.6726637778143463,82.67904485034649
2KE8WCHtD8qnAxXeIzNEId,Celebrity-Skin,image-data/alternative/Celebrity-Skin-Hole.jpg,Hole,2V4Bc2I962j7acQj1N0PiQ,Celebrity-Skin,67,False,0.438,0.905,9,-6.161,1,0.905,0.723,0.0419,alternative,7.788613822314588,6.578279971587179,5.590986819604851
6MzrSTAQdDR92tHLLAhYp0,Based-on-a-True-Story...-(Deluxe-Edition),image-data/country/Based-on-a-True-Story...-(Deluxe-Edition)-Blake-Shelton.jpg,Blake-Shelton,39FwE8edwuyiaa4PrGBkP7,Boys-'Round-Here-(feat.-Pistol-Annies-&-Friends),68,False,0.611,0.688,2,-6.369,1,0.688,0.649,0.0529,country,68.24311490978158,146.54083570750237,198.22480742851113
2Ox1JXFE2AlbSvXn7zeWAy,City-Hot,image-data/hip-hop/City-Hot-Bizzy-Banks.jpg,Bizzy-Banks,0qN3ns5IJYujOPJ0H2se1L,City-Hot,48,True,0.779,0.755,11,-4.132,1,0.755,0.414,0.298,hip-hop,20.341416549107358,20.91669504305103,29.633895996497543
1AhcXFOhxnWriMEslx0LC2,Errbody,image-data/hip-hop/Errbody-Lil-Baby.jpg,Lil-Baby,6eVxH9Kyanzrw636zJRPcw,Errbody,70,True,0.887,0.606,2,-6.572,1,0.606,0.272,0.324,hip-hop,17.517582810187314,13.191173718504908,14.418448765715647
2Ir1mtE8K61cCNY5WQyKGV,Camino-Palmero,image-data/alternative/Camino-Palmero-The-Calling.jpg,The-Calling,56jkl1o43ZuQ7zIrniUOJ6,Stigmatized,53,False,0.482,0.65,1,-5.309,1,0.65,0.265,0.03,alternative,37.25853309015112,38.21573736321001,37.24693850964044
6CraWS8hhQSbEwKi2NZdkD,From-the-album-'9',image-data/country/From-the-album-'9'-Jason-Aldean.jpg,Jason-Aldean,4w8UZeD3yRv64dLiGQUbar,We-Back,0,False,0.433,0.928,4,-5.117,0,0.928,0.552,0.0512,country,4.932847868649745,9.017037062480682,12.500326314704772
6KWsBlO7JuCY50F4StuSng,Jasper-County,image-data/country/Jasper-County-Trisha-Yearwood.jpg,Trisha-Yearwood,6qdKKHh8r7N8nRYih2g7Pm,Georgia-Rain,49,False,0.518,0.438,10,-5.716,1,0.438,0.144,0.0234,country,120.33085250338294,171.42680888322852,184.3946509591658
3qsB60Pmng0d7kg1hZHIzB,Couperin:-Les-Ombres-Errantes,image-data/classical/Couperin:-Les-Ombres-Errantes-François-Couperin.jpg,François-Couperin,5CBXjtjqToJ3sw0nCPdVDU,"Sœur-Monique:-18ème-ordre,-3ème-livre",43,False,0.354,0.0669,5,-26.154,1,0.0669,0.316,0.0395,classical,33.822916340646614,31.490782761102942,31.819661356452066
26smVmZQUOM49QtZ7W7vWt,Neighbors,"image-data/alternative/Neighbors-Now,-Now.jpg","Now,-Now",6Ub4dE4rNy8omCIDKomam6,Giants,24,False,0.403,0.805,2,-7.123,1,0.805,0.55,0.0347,alternative,0.7880809093948518,0.7880809093948518,0.7880809093948518
2eUVitJdPxX3Sh0L8Y1ClY,"Amor,-Luz,-Gracias","image-data/classical/Amor,-Luz,-Gracias-Chiki-Serrano.jpg",Chiki-Serrano,0RMUVaPMXZsZtwPlgOIpyS,Vocalise,26,False,0.149,0.0595,4,-23.189,0,0.0595,0.0397,0.0422,classical,233.14909402729103,231.40418313324884,232.3368503467303
4oWz3E9jTrBe9sVkiX2sJ5,Come-Clean,image-data/alternative/Come-Clean-Puddle-Of-Mudd.jpg,Puddle-Of-Mudd,16DhvbuyvJob4Q9GHNYu2n,She-Hates-Me,71,True,0.58,0.748,4,-5.433,1,0.748,0.584,0.0323,alternative,23.05151994377087,19.110138815673878,19.388051309084517
4QH7wEDzUSjk9qUxj5xGpr,Classic-Piano-Collection,image-data/classical/Classic-Piano-Collection-Danica-Binx.jpg,Danica-Binx,7ml18jJ5MgtuKz13BzoxdG,"Piano-Sonata-No.12-in-F-major,-K.332-300k:-II.-Adagio",40,False,0.515,0.0579,10,-26.026,1,0.0579,0.33,0.0476,classical,203.4935483090033,220.39705134722928,223.4881012903382
5HmbBurWPTN7z44Q5H5N0T,OAR003,image-data/edm/OAR003-Oni-Ayhun.jpg,Oni-Ayhun,0t5Rr3zaALBh7yI2kGhYyl,OAR003-B---Original-Mix,35,False,0.693,0.712,11,-12.189,1,0.712,0.83,0.0624,edm,199.92378799409104,195.98117641792382,191.9820493307668
0Ug5scDXUIgGN8yanDBLQw,Day-&-Age-(Bonus-Tracks),image-data/alternative/Day-&-Age-(Bonus-Tracks)-The-Killers.jpg,The-Killers,1sTsuZTdANkiFd7T34H3nb,Human,74,False,0.557,0.8,10,-8.477,1,0.8,0.582,0.0601,alternative,152.7812325922925,140.95665164328759,172.16746847622423
68JMNFwtqRgtdY4ufFG8EE,La-Luz,image-data/latin/La-Luz-Sech.jpg,Sech,5zj8WNkBrEzlI5FKeYV4ol,La-Luz,72,False,0.665,0.697,9,-4.819,0,0.697,0.556,0.154,latin,37.618723994452154,31.12735090152566,24.019528432732315
6VcCunBnnw4BVkCit5rk7d,Diamonds-in-the-Rough,image-data/heavy-metal/Diamonds-in-the-Rough-Avenged-Sevenfold.jpg,Avenged-Sevenfold,1Qu5IinXahISGC2LglQIuX,Walk,43,False,0.392,0.894,2,-7.491,1,0.894,0.641,0.0513,heavy-metal,7.972817387021301,7.2758588843738465,8.990456840290605
5SGkWkCxDBxdiMZZ92ToFn,One-Heart-To-Another,image-data/country/One-Heart-To-Another-Maddie-&-Tae.jpg,Maddie-&-Tae,24nNRmBLHHeGfLS609C0z7,Die-From-A-Broken-Heart,44,False,0.6,0.518,4,-6.662,1,0.518,0.474,0.0358,country,74.91558528428094,74.78260869565217,85.16771460423634
1xRcR4iSouBrfVhuqFkPAJ,SOUTHSIDE,image-data/country/SOUTHSIDE-Sam-Hunt.jpg,Sam-Hunt,10xuH52YSXHWFwCaF1fsDd,Hard-To-Forget,70,False,0.689,0.689,4,-5.517,1,0.689,0.664,0.045,country,210.92784754722064,219.964546648261,223.73152419110468
265OEkRcX40ppxgHGuu4cI,He-Got-Game-(Soundtrack),image-data/hip-hop/He-Got-Game-(Soundtrack)-Public-Enemy.jpg,Public-Enemy,7aRGb3vZGMLNpK2PEdUjdA,He-Got-Game,59,True,0.825,0.639,4,-6.607,1,0.639,0.866,0.185,hip-hop,46.61782949246163,76.41055824693258,193.9766378412641
2wIIIZwinQQ2ieKTL3iqjs,Long-Shots,image-data/country/Long-Shots-Tim-Montana.jpg,Tim-Montana,4kF10H0XYYIIk59fZyhfgU,Bar-Band,36,False,0.671,0.785,7,-4.988,1,0.785,0.634,0.0291,country,224.7273305030887,229.47001550702902,228.69669776546255
3eZd2XbhLyPcgbgcsLTZh3,All-the-Right-Reasons,image-data/alternative/All-the-Right-Reasons-Nickelback.jpg,Nickelback,3hb2ScEVkGchcAQqrPLP0R,Photograph,68,False,0.515,0.876,8,-3.756,1,0.876,0.385,0.0292,alternative,148.79822476596982,133.9518358636077,135.92836009118687
4p7YUpyEWoFheYconnjTqh,Suavemente...Los-Exitos,image-data/latin/Suavemente...Los-Exitos-Elvis-Crespo.jpg,Elvis-Crespo,1YwPNemawMgGe6sF4U0FTE,Suavemente,66,False,0.809,0.883,8,-2.965,1,0.883,0.918,0.0689,latin,11.108331322232054,10.008178478534845,17.103987343469285
5uMLCobPh02IG3fyH0Dzec,The-Road-And-The-Radio,image-data/country/The-Road-And-The-Radio-Kenny-Chesney.jpg,Kenny-Chesney,0UgHkodbptL6XQBfT5HOK1,You-Save-Me,52,False,0.509,0.547,0,-6.132,1,0.547,0.282,0.0299,country,242.1472283205269,246.24474021222102,248.7626234906696
5wQ5wKjbpHrjAITDl3LIVA,Shed-My-Skin,image-data/rock/Shed-My-Skin-Within-Temptation.jpg,Within-Temptation,0lx2eqqsCRaTHlUU0PPZ5O,Shed-My-Skin,62,False,0.476,0.941,4,-3.488,0,0.941,0.222,0.0697,rock,13.190478481560778,12.907334792754213,13.548028578989154
4YQgd13gbtU92RlM3FOEn1,Sunday-Morning-Cereal,image-data/alternative/Sunday-Morning-Cereal-Alfie-Templeman.jpg,Alfie-Templeman,22W4eNzgioQ4Tkz8B3v17a,Stop-Thinking-(About-Me),55,False,0.626,0.725,11,-7.782,0,0.725,0.633,0.177,alternative,14.19681426370817,68.59614565238766,125.73770115695979
3nmLPoLaRsN7cj9XkkDq2r,John-Coltrane-&-Johnny-Hartman,image-data/jazz/John-Coltrane-&-Johnny-Hartman-John-Coltrane.jpg,John-Coltrane,36rCZ6tC7PbfxfvcrcfsR3,They-Say-It's-Wonderful,13,False,0.404,0.108,3,-17.931,1,0.108,0.153,0.0325,jazz,1.231776786718136,1.4919424352584034,1.7419705430423882
4JkhbszKz4yIuLv6AC7693,make-it-up,image-data/hip-hop/make-it-up-Koi.jpg,Koi,6OtaNVYVKqO09YJpxxtuJU,make-it-up,44,True,0.875,0.313,9,-10.806,1,0.313,0.4,0.0905,hip-hop,91.29373821573881,78.50143892031359,72.99915649498858
59Tni3gA1OczshFWTMxmbo,Finding-Beauty-In-Negative-Spaces-(Bonus-Track-Version),image-data/heavy-metal/Finding-Beauty-In-Negative-Spaces-(Bonus-Track-Version)-Seether.jpg,Seether,4eAwB5pnKFTmsgc3zWoYO0,Fake-It,74,True,0.611,0.95,8,-3.509,1,0.95,0.607,0.0518,heavy-metal,68.06017444557855,66.13654078129349,81.72088707432495
4jDlifFGsIq4Am1bSbCXVH,The-Latin-World-Of-Tito-Puente,image-data/latin/The-Latin-World-Of-Tito-Puente-Tito-Puente.jpg,Tito-Puente,2VU6lR5PVmUTXSca3pYI68,Oye-Cómo-Va,33,False,0.693,0.577,7,-6.657,1,0.577,0.87,0.0407,latin,25.899991988677332,136.82252249846448,225.02467487382165
2lSbKwjvWR0CCut6hPJQET,Threat-(Remix),image-data/rock/Threat-(Remix)-Zero-Theorem.jpg,Zero-Theorem,0S2QJ03aWg1CGjmerpCbTY,Threat---Remix,38,True,0.405,0.968,4,-3.42,0,0.968,0.342,0.0876,rock,34.52783364967846,24.286835321113912,3.468030255814611
6HIjbihcqj8kPAJOzTugiO,Summer-Queen,image-data/kpop/Summer-Queen-Brave-Girls.jpg,Brave-Girls,3OdL1GbZe8oCzlNTcDfxfZ,Chi-Mat-Ba-Ram,51,False,0.644,0.887,7,-1.687,1,0.887,0.816,0.0318,kpop,251.42559523809524,246.6734385783299,233.5697895100069
4LGYBcRsteiXjcPD4QQvxv,BORDER-:-CARNIVAL,image-data/kpop/BORDER-:-CARNIVAL-ENHYPEN.jpg,ENHYPEN,1wcr8DjnN59Awev8nnKpQ4,Drunk-Dazed,80,False,0.599,0.869,5,-5.174,0,0.869,0.453,0.0618,kpop,47.482955612176475,8.826391310178355,166.08137320638326
7swo0lVREzeFmLpCTKAkzs,WHOLE-LOTTA-MONEY-(feat.-Nicki-Minaj)-[Remix],image-data/hip-hop/WHOLE-LOTTA-MONEY-(feat.-Nicki-Minaj)-[Remix]-BIA.jpg,BIA,67G6iaOw8DZqp1z8STR89R,WHOLE-LOTTA-MONEY-(feat.-Nicki-Minaj)---Remix,71,True,0.893,0.463,1,-5.301,1,0.463,0.591,0.36,hip-hop,9.268,8.62201324503311,17.15268874172186
731OW49heGHCMrMOREHYlY,Soul-Station,image-data/jazz/Soul-Station-Hank-Mobley.jpg,Hank-Mobley,10kVwPSRjUYja0EtdqmXHe,Dig-Dis---Remastered-1999-Rudy-Van-Gelder-Edition,49,False,0.599,0.444,5,-8.648,0,0.444,0.508,0.044,jazz,26.151896649096386,12.011153990963855,7.512448230421686
0xuuAAiiNHuLd3QUstmwMQ,Anything-She-Says,image-data/country/Anything-She-Says-Mitchell-Tenpenny.jpg,Mitchell-Tenpenny,6LQxv30jh0lCISHsPYwqoy,Anything-She-Says,66,False,0.612,0.621,7,-5.657,1,0.621,0.883,0.0734,country,84.85974538282231,102.17805271651426,106.66229155459925
5r4qa5AIQUVypFRXQzjaiu,Chaos-A.D.,image-data/heavy-metal/Chaos-A.D.-Sepultura.jpg,Sepultura,0QRxtcxL31dRAeiUUuENPu,Territory,54,False,0.332,0.946,2,-6.233,1,0.946,0.303,0.127,heavy-metal,74.42367653893278,67.43880180827243,57.42367653893278
6IvosVciDOQ9NAPaKwhtLY,The-Sickness,image-data/metal/The-Sickness-Disturbed.jpg,Disturbed,40rvBMQizxkIqnjPdEWY1v,Down-with-the-Sickness,75,True,0.695,0.876,3,-4.262,0,0.876,0.941,0.0553,metal,213.49969894863602,216.90778565142884,196.54842295400863
